reporting_year,action_id,budget_area_code,action_type_code,financing_code,status_code,project_name,total_cost_czk,adjusted_budget_czk,paid_czk,sfdi_paid_czk,eu_paid_czk,region_code,investor_name,investor_ico,investor_address,start_period,end_period,source_url
2024,3271110901,60,a1,G,G,Protihluková opatření INV,3436998000.00,137436000.00,137436000.00,137436000.00,0.00,BAL,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",01/24,12/24,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271111006,60,a1,PO3.1,R-D,I/16 Slaný - Velvary,1381475000.00,114000.00,81884.53,81884.53,0.00,STC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",12/17,06/21,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271111011,60,a1,PO3.1,R-D,"I/9, I/16 Mělník obchvat 2. stavba",598962000.00,3130000.00,3130000.00,3130000.00,0.00,STC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/21,12/22,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271111015,60,a1,PO3.1,R-D,I/38 Církvice obchvat,854616000.00,20879000.00,20879000.00,20879000.00,0.00,STC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/20,04/23,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271111056,60,a1,PO3.1,R-D,I/3 Olbramovice přeložka,650869000.00,13849000.00,13846347.00,13846347.00,0.00,STC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",04/21,09/23,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271112014,60,a1,T7,R,I/34 Lišov - Vranín,1638590000.00,563733000.00,563733000.00,297939000.00,265794000.00,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",02/23,04/26,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271112020,60,a1,PO3.1,R-D,I/34 Stráž nad Nežárkou - Lásenice,384457000.00,24049000.00,24049000.00,24049000.00,0.00,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",08/21,02/24,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271113002,60,a1,PO3.1,R-D,"I/27 Šlovice - Přeštice, přeložka",1905026000.00,289577000.00,289577000.00,193312000.00,96265000.00,PLZ,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",04/20,09/24,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271113009,60,a1,PO3.1,R,I/27 Klatovy přeložka 1. stavba,1653057000.00,269988000.00,269988000.00,269988000.00,0.00,PLZ,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",11/21,05/25,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271114068,60,a1,N,R,I/27 Žiželice obchvat a přemostění,1183982000.00,46665000.00,46649177.00,46649177.00,0.00,UST,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",08/22,03/26,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271114139,60,a1,T7,R,I/9 Dubice - Dolní Libchava (Sosnová - II/262),886703000.00,263783000.00,263783000.00,56344000.00,207439000.00,LBR,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",04/24,07/26,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271115001,60,a1,T7,R,I/36 Pardubice Trnová - Fáblovka - Dubina,2263405000.00,716991000.00,716990352.00,143901352.80,573088999.20,PBC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",12/22,09/25,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271115025,60,a1,PO3.1,R-D,I/37 Chrudim obchvat úsek křiž. I/17 - Slatiňany,738506000.00,1487000.00,1487000.00,1487000.00,0.00,PBC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",12/19,11/22,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271115034,60,a1,PO3.1,R-D,I/38 Havlíčkův Brod JV obchvat,3232225000.00,372385000.00,372385000.00,372385000.00,0.00,VYS,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",01/20,10/24,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271115035,60,a1,N,R-D,I/36 Časy - Holice,340733000.00,38445000.00,38439913.00,38439913.00,0.00,PBC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",06/22,03/24,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271115036,60,a1,T7,R,I/33 Jaroměř - obchvat,1268521000.00,723621000.00,723620880.77,145866890.14,577753990.63,KHR,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/22,03/25,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271115091,60,a1,T7,R,I/16 Nová Paka - obchvat,2311686000.00,1169427000.00,1169426333.59,149407334.80,1020018998.79,KHR,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/22,01/26,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271115101,60,a1,N,R24,I/33 Náchod - obchvat,4315189000.00,117034000.00,116927786.00,116927786.00,0.00,KHR,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",12/24,11/27,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271115110,60,a1,PO3.1,R-D,I/11 Doudleby nad Orlicí obchvat,315906000.00,33583000.00,33551918.00,33551918.00,0.00,KHR,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",02/21,08/23,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271115134,60,a1,T7,R24,I/36 Sezemice obchvat,1332796000.00,329360000.00,329360000.00,285755000.00,43605000.00,PBC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/24,02/27,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271115143,60,a1,PO3.1,R-D,I/43 Hradec nad Svitavou - Lačnov,1526094000.00,470561000.00,470561000.00,470561000.00,0.00,PBC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",03/22,05/24,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271116006,60,a1,T7,R24,I/57 Semetín - Bystřička 2.stavba,2471835000.00,425646000.00,425646000.00,357378000.00,68268000.00,ZLN,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",10/24,04/28,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271116022,60,a5,PO2.1,R-D,D55 5505 Otrokovice obchvat JV,1400619000.00,10340000.00,10340000.00,10340000.00,0.00,ZLN,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/18,11/22,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271117007,60,a5,PO3.1,R-D,"D48 Frýdek-Místek - obchvat I. etapa, D56 Frýdek-Místek - připojení na D48",2730363000.00,112414000.00,112064353.80,112064353.80,0.00,MRS,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",04/18,04/23,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271117012,60,a1,T2,R-D,I/68 Třanovice - Nebory,3341468000.00,223759000.00,223757874.71,127730746.98,96027127.73,MRS,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",11/19,08/24,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271117016,60,a1,T7,R-D,I/58 Mošnov - obchvat,549460000.00,168977000.00,168976054.09,46382000.00,122594054.09,MRS,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",10/22,12/24,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271117020,60,a1,T7,R24,"I/45 Bruntál - východní obchvat, I. etapa",1567504000.00,331319000.00,331319000.00,293318000.00,38001000.00,MRS,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/24,08/27,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271117089,60,a1,PO3.1,R-D,I/67 Karviná - obchvat,1414489000.00,68478000.00,68421662.00,68421662.00,0.00,MRS,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",05/20,01/24,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271122014,60,a1,N,R24,I/39 Třebonín (MÚK D3) - Rájov,549426000.00,126200000.00,125740379.00,125740379.00,0.00,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/24,05/27,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271124135,60,a1,PO3.1,R-D,I/13 Třebušice MÚK (dopravní bodová závada),403534000.00,792000.00,754472.00,754472.00,0.00,UST,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",11/17,12/20,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271125108,60,a1,N,R24,I/31 Hradec Králové - křižovatka Mileta,427541000.00,147735000.00,147735000.00,147735000.00,0.00,KHR,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",03/24,12/26,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271125137,60,a1,PO3.1,R-D,I/37 Pardubice - Trojice,585741000.00,2712000.00,2711010.80,2711010.80,0.00,PBC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",03/15,12/17,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271126268,60,a1,N,R-D,"I/54, I/55 Veselí nad Moravou, křižovatka",62557000.00,996000.00,994851.00,994851.00,0.00,JHM,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",06/21,08/22,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271126319,60,a1,PO3.1,R-D,I/53 Znojmo - Lechovice,859770000.00,60851000.00,60851000.00,60851000.00,0.00,JHM,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",03/22,08/23,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271127209,60,a1,T2,R,I/35 Lešná - Palačov,3656150000.00,556961000.00,556961000.00,556961000.00,0.00,ZLN,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",06/23,12/26,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271212014,60,a5,T2,R,D3 0311 Třebonín - Kaplice nádraží,3551385000.00,1145442000.00,1145441994.23,410947995.18,734493999.05,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",02/22,07/25,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271212015,60,a5,T2,R24,D3 0312/I Kaplice nádraží - Nažidla,6249784000.00,481495000.00,481495000.00,390812000.00,90683000.00,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",06/24,06/28,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271212016,60,a5,T2,R24,D3 0312/II Nažidla - Dolní Dvořiště st. hranice,1390716000.00,257990000.00,257990000.00,123869000.00,134121000.00,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",01/24,08/25,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271221013,60,a5,T2,R,"D6 Krupá, přeložka",2574115000.00,907884000.00,907850057.37,322865997.51,584984059.86,STC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",02/22,02/25,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271221014,60,a5,T2,R24,"D6 Hořesedly, přeložka",2939473000.00,878630000.00,878629985.84,387475986.94,491153998.90,STC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",02/23,02/26,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271221015,60,a5,T2,R,"D6 Hořovičky, obchvat",2463119000.00,795527000.00,795526962.59,338869964.89,456656997.70,STC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",03/23,03/26,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271224001,60,a5,T2,R24,D6 Petrohrad - Lubenec,5010612000.00,554835000.00,554835000.00,505986000.00,48849000.00,UST,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",07/24,05/28,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271224002,60,a5,PO2.1,R-D,D6 Lubenec obchvat,1750983000.00,2549000.00,2548632.00,2548632.00,0.00,UST,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",03/18,05/22,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271234001,60,a5,PO3.1,R-D,D7 Panenský Týnec zkapacitnění obchvatu,1118977000.00,23843000.00,23840346.00,23840346.00,0.00,UST,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/19,07/22,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271234002,60,a5,PO3.1,R,D7 Chlumčany zkapacitnění,2101071000.00,390632000.00,390632000.00,390632000.00,0.00,UST,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",02/22,02/25,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271234003,60,a5,PO3.1,R-D,"D7 Louny, zkapacitnění obchvatu",1534472000.00,204019000.00,204019000.00,204019000.00,0.00,UST,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",08/20,03/24,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271267018,60,a5,T2,R-D,D48 Frýdek-Místek - obchvat II. etapa,3528987000.00,239808000.00,239807994.23,105811995.20,133995999.03,MRS,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/19,04/24,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271267020,60,a5,T2,R,D48 MÚK Bělotín - Rybí,5297947000.00,1448843000.00,1448842800.00,578222853.88,870619946.12,MRS,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",05/21,08/25,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271520001,60,a1,PO3.1,R-D,"I/20 a II/231 V Plzni, Plaská - Na Roudné - Chrástecká, 2. etapa",560164000.00,140000.00,139706.07,139706.07,0.00,PLZ,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",03/19,02/22,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271531501,60,a1,PO3.1,R-D,"I/42 Brno, VMO Tomkovo náměstí a Rokytova",3464400000.00,1124255000.00,1124254694.95,832618000.00,291636694.95,JHM,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",07/21,11/24,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3271625026,60,a1,PO3.1,R-D,I/37 Pardubice MÚK - Palackého dostavba,299165000.00,2738000.00,2737224.83,2737224.83,0.00,PBC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",10/19,09/22,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3272231005,60,a5,N,R-D,D8 0805 A - Trasa dálnice Lovosice-Řehlovice,9603997000.00,46698000.00,46697020.00,46697020.00,0.00,UST,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",01/09,12/22,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3272311003,60,a5,CEF2,R24,D35 3508.2 Křelov - Slavonín 2. etapa,1487589000.00,614626000.00,614516869.76,374771531.40,239745338.36,OLM,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",02/24,02/27,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3272421016,60,a1,PO3.1,R-D,I/11 Ostrava Prodloužená Rudná - hranice okr. Opava,3505338000.00,66289000.00,66287876.28,66287876.28,0.00,MRS,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",10/12,09/20,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3272531003,60,a5,N,R-D,D11 1106 Hradec Králové - Smiřice,5356914000.00,25071000.00,25071000.00,25071000.00,0.00,KHR,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",10/18,05/23,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3272531004,60,a5,PO2.1,R-D,D11 1107 Smiřice - Jaroměř,2649800000.00,19809000.00,19809000.00,19809000.00,0.00,KHR,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",04/18,06/23,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3272551006,60,a5,T2,R24,D11 1109 Trutnov - státní hranice ČR/PR,16557381000.00,606817000.00,606817000.00,546833000.00,59984000.00,KHR,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",10/24,04/29,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3272621003,60,a5,PO2.1,R-D,D3 0308 C Veselí nad Lužnicí - Bošilec,1059126000.00,13000.00,12725.60,12725.60,0.00,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",04/15,05/18,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3272631009,60,a5,T2,R,D3 0310/II Hodějovice - Třebonín,8677566000.00,701366000.00,701365000.00,390134950.00,311230050.00,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",03/19,06/25,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3272631010,60,a5,T2,R,D3 0310/I Úsilné - Hodějovice,8757494000.00,2392017000.00,2392016978.00,1031625988.20,1360390989.80,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",04/19,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3272751007,60,a5,T2,R24,SOKP 511 Běchovice - D1,23775361000.00,1310666000.00,1310666000.00,1310666000.00,0.00,PRH,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",12/24,04/28,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3272831065,60,a5,T2,R,D1 0136 Říkovice-Přerov,11813152000.00,4076881000.00,4076879985.23,1706148858.91,2370731126.32,OLM,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",12/22,03/27,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3272841070,60,a5,T2,R,D55 5501 Olomouc - Kokory,3084490000.00,788204000.00,788204000.00,337194000.00,451010000.00,OLM,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",04/23,06/26,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3272841074,60,a5,T2,R-D,D55 5507 Babice - Staré Město,5449858000.00,1645022000.00,1644985279.17,704888376.52,940096902.65,ZLN,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",06/21,06/25,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3272841075,60,a5,T2,R-D,D55 5508 Staré Město - Moravský Písek,3254248000.00,539210000.00,539209980.52,169279990.12,369929990.40,ZLN,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",08/21,05/25,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3272841076,60,a5,T2,R,D55 5509 Moravský Písek - Bzenec,1799073000.00,392576000.00,392575971.00,178488972.65,214086998.35,JHM,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/22,06/25,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3272851067,60,a5,N,R,D49 4901 Hulín - Fryšták,12756487000.00,3751442000.00,3751442000.00,3751442000.00,0.00,ZLN,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/08,11/25,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3272861076,60,a5,CEF2,R,D1 01191.C Brno centrum – Brno jih,1600453000.00,746473000.00,706133481.00,431667176.47,274466304.53,JHM,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",08/23,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3272962019,60,a5,N,R,D3 SSÚD Borek,725804000.00,64827000.00,64797451.00,64797451.00,0.00,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",10/23,08/25,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,3273204902,60,c1,G,G,Vypořádání staveb,21104000.00,21104000.00,20753229.45,20753229.45,0.00,BAL,"Správa železnic, státní organizace",70994234,"Dlážděná 1003/7, Praha 1  11000",01/24,12/24,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
