institution_id,programme,project_name,amount,basis,certainty
school:86652206,Operační program Jan Amos Komenský,Školní asistent pro MŠ Sluníčko Dobřichov I.,374059,allocated,observed
school:48159743,Operační program Jan Amos Komenský,"Šablony I – Moderní vzdělávání v MŠ Holice, Holubova",698555,allocated,observed
school:60077204,Operační program Jan Amos Komenský,MŠ Týn nad Vltavou - Šablony I OP JAK,1100380,allocated,observed
school:60437961,Operační program Jan Amos Komenský,Podpora vzdělávání v MŠ Ke Kašně,441825,allocated,observed
school:70640122,Operační program Jan Amos Komenský,MŠ Oborná 002,371133,allocated,observed
school:71001689,Operační program Jan Amos Komenský,Šablony JAK - ZŠ a MŠ Kanice,815280,allocated,observed
school:75022206,Operační program Jan Amos Komenský,Šablony I. - MŠ Strání,575944,allocated,observed
school:46773380,Operační program Jan Amos Komenský,"Podpora vzdělávání ZŠ LADOVA, Litoměřice",2196756,allocated,observed
school:70997951,Operační program Jan Amos Komenský,Šablony IV – Mateřská škola Luhačovice,706920,allocated,observed
school:72742097,Operační program Jan Amos Komenský,MŠ Čtyřlístek 002 Varnsdorf,518271,allocated,observed
school:70998493,Operační program Jan Amos Komenský,Podpora vzdělávání v MŠ Bělá pod Bezdězem,720087,allocated,observed
school:70941041,Operační program Jan Amos Komenský,Šablony I OPJAK pro 46. MŠ Plzeň,412233,allocated,observed
school:75017393,Operační program Jan Amos Komenský,"Šablony I JAK - MŠ Lentilka, Ústí nad Orlicí",647736,allocated,observed
school:75033992,Operační program Jan Amos Komenský,Šablony OP JAK - MŠ Loděnice,500598,allocated,observed
school:70992673,Operační program Jan Amos Komenský,Šablony MŠ Obora,353460,allocated,observed
school:70939331,Operační program Jan Amos Komenský,Šablony OP JAK pro MŠ Luční,659655,allocated,observed
school:75029766,Operační program Jan Amos Komenský,Šablony I - MŠ Staré Heřminovy - Personální podpora a spolupráce s rodiči dětí,359312,allocated,observed
school:70978310,Operační program Jan Amos Komenský,ZŠ Provaznická - šablony OP JAK,2402200,allocated,observed
school:75000041,Operační program Jan Amos Komenský,ZŠ B. Němcové Dačice 3,1429688,allocated,observed
school:70997977,Operační program Jan Amos Komenský,Kamarádi z naší školky,326794,allocated,observed
school:70990778,Operační program Jan Amos Komenský,Šablony MŠ Újezd,634648,allocated,observed
school:70999414,Operační program Jan Amos Komenský,Podpora vzdělávání v MŠ,353460,allocated,observed
school:75019728,Operační program Jan Amos Komenský,Rovný přístup ke vzdělání v MŠ Bystřice,377959,allocated,observed
school:75027364,Operační program Jan Amos Komenský,Podpora školy IV,497770,allocated,observed
school:49123769,Operační program Jan Amos Komenský,Šablony I - ZUŠ Louny,1984000,allocated,observed
school:05282446,Operační program Jan Amos Komenský,Šablony OP JAK pro MŠ Pitkovice,600882,allocated,observed
school:70990581,Operační program Jan Amos Komenský,Šablony MŠ Hradešice z OP JAK I.,353460,allocated,observed
school:62072889,Operační program Jan Amos Komenský,MŠ Jedovnice 002,590426,allocated,observed
school:47017635,Operační program Jan Amos Komenský,Šablony I - Křivoklát,1257926,allocated,observed
school:62352776,Operační program Jan Amos Komenský,"MŠ Smetanova, Bruntál 002",419548,allocated,observed
school:70993807,Operační program Jan Amos Komenský,Personální podpora pro MŠ Dřevnovice IV,335787,allocated,observed
school:70992436,Operační program Jan Amos Komenský,MŠ Láz 002,382641,allocated,observed
school:61988561,Operační program Jan Amos Komenský,Školní asistent MŠ,500598,allocated,observed
school:70919721,Operační program Jan Amos Komenský,Šablony OP JAK pro MŠ Libčická,774516,allocated,observed
school:61716405,Operační program Jan Amos Komenský,Učení do života,336576,allocated,observed
school:70919631,Operační program Jan Amos Komenský,Šablony OP JAK pro MŠ Na Pěšinách,576372,allocated,observed
school:75002825,Operační program Jan Amos Komenský,MŠ Třebíz 002,353460,allocated,observed
school:70999554,Operační program Jan Amos Komenský,Šablony I - Kovalovice,459498,allocated,observed
school:70986797,Operační program Jan Amos Komenský,Cesta ke kvalitnímu vzdělávání v ZŠ a MŠ Vysoká,1219564,allocated,observed
school:70188505,Operační program Jan Amos Komenský,MŠ Čtyřlístek - Šablony JAK 4.,559371,allocated,observed
school:70871035,Operační program Jan Amos Komenský,Úspěch pro všechny IV,2993364,allocated,observed
school:71000356,Operační program Jan Amos Komenský,Šablony pro MŠ Milevsko - Pastelka IV,441825,allocated,observed
school:62350153,Operační program Jan Amos Komenský,Šablony I OP JAK - MŠ Komenského Přerov,473932,allocated,observed
school:60782382,Operační program Jan Amos Komenský,Šablony I OP JAK - MŠ Optiky Přerov,544624,allocated,observed
school:70504547,Operační program Jan Amos Komenský,JAK – ZŠ Humpolec Hradská,2031070,allocated,observed
school:63831325,Operační program Jan Amos Komenský,Šablony ZS Cimburkova OPJAK,1013940,allocated,observed
school:70946698,Operační program Jan Amos Komenský,MŠ Za Soudem Šablony I,424152,allocated,observed
school:75023814,Operační program Jan Amos Komenský,Šablony MŠ Nové Dvory,356386,allocated,observed
school:70837236,Operační program Jan Amos Komenský,Společně k úspěchu IV Pro ZŠ Waldorfská Pardubice,2113530,allocated,observed
school:72744651,Operační program Jan Amos Komenský,MŠ Pohádka 002 UL,441825,allocated,observed
school:70188408,Operační program Jan Amos Komenský,Šablony OP JAK pro ZŠ Semily Jizerská,443648,allocated,observed
school:75034735,Operační program Jan Amos Komenský,Šablony OPJAK pro MŠ Sadská,602345,allocated,observed
school:72744847,Operační program Jan Amos Komenský,Šablony OP JAK pro MŠ Račetice,353460,allocated,observed
school:72544104,Operační program Jan Amos Komenský,MŠ Tis 002,353460,allocated,observed
school:72545526,Operační program Jan Amos Komenský,ZŠ a MŠ Stádlec - Klíč ke vzdělání,771133,allocated,observed
school:75016532,Operační program Jan Amos Komenský,Podpora dětí v MŠ Božanov,356386,allocated,observed
school:70983704,Operační program Jan Amos Komenský,MŠ Čtyřlístek Třinec  IV.,753774,allocated,observed
school:75000946,Operační program Jan Amos Komenský,Podpora společného vzdělávání MŠ Horní Pěna (OPJAK),424152,allocated,observed
school:75017369,Operační program Jan Amos Komenský,MŠ Klášterec nad Orlicí 002,443288,allocated,observed
school:70994196,Operační program Jan Amos Komenský,Šablony I. - MŠ Šrámkova Brno 2023,515395,allocated,observed
school:70886733,Operační program Jan Amos Komenský,MŠ Letohradská - Šablony I OPJAK,854058,allocated,observed
school:70156573,Operační program Jan Amos Komenský,Šablony I MŠ Košťálov,424152,allocated,observed
school:60433302,Operační program Jan Amos Komenský,Šablony I - Glowackého,4804653,allocated,observed
school:72745045,Operační program Jan Amos Komenský,Šablony I - Bílý Potok,683082,allocated,observed
school:75021854,Operační program Jan Amos Komenský,MŠ Jamolice 002,353460,allocated,observed
school:75017342,Operační program Jan Amos Komenský,Personální podpora v MŠ Linhartice,358114,allocated,observed
school:75021943,Operační program Jan Amos Komenský,Šablony OP JAK MŠ Vatín,353460,allocated,observed
school:71004637,Operační program Jan Amos Komenský,ŠABLONY I. OP JAK – ZŠ Zeleneč,4198296,allocated,observed
school:68784643,Operační program Jan Amos Komenský,14.ZŠ-JAK ŠABLONY PRO MŠ a ZŠ I,3044400,allocated,observed
school:70985103,Operační program Jan Amos Komenský,MŠ Pluhův Žďár,365694,allocated,observed
school:72542721,Operační program Jan Amos Komenský,Šablony I - MŠ Bohumínská Ostrava - Personální podpora a spolupráce s rodiči dětí,695099,allocated,observed
school:61988707,Operační program Jan Amos Komenský,MŠ Puškina IV. Havířov,541698,allocated,observed
school:71008322,Operační program Jan Amos Komenský,Šablony Sivice,1029406,allocated,observed
school:75023113,Operační program Jan Amos Komenský,Mateřská škola Ivaň_šablony IV,371133,allocated,observed
school:49459902,Operační program Jan Amos Komenský,Škola hrou v Rosicích,1469260,allocated,observed
school:70188521,Operační program Jan Amos Komenský,"MŠ Kytička, RK -  šablony OP JAK",440350,allocated,observed
school:43754104,Operační program Jan Amos Komenský,MŠ Chobotská - Šablony OP JAK,578703,allocated,observed
school:70987467,Operační program Jan Amos Komenský,MŠ JINAČOVICE ŠABLONY OPJAK,412233,allocated,observed
school:70694966,Operační program Jan Amos Komenský,PERSONÁLNÍ PODPORA V MŠ HRUŠOVANY,353460,allocated,observed
school:48133884,Operační program Jan Amos Komenský,Šablony I - Španielova 1111,3963396,allocated,observed
school:70993181,Operační program Jan Amos Komenský,Rovný přístup ke vzdělání v MŠ Rohoznice,382641,allocated,observed
school:21551481,Operační program Jan Amos Komenský,MŠ Kochánky - Šablony OP JAK,353460,allocated,observed
school:70990913,Operační program Jan Amos Komenský,Rovný přístup ke vzdělání v MŠ Valdice,588963,allocated,observed
school:70157375,Operační program Jan Amos Komenský,MŠ Vamberk - šablony OP JAK,716482,allocated,observed
school:70919658,Operační program Jan Amos Komenský,Inovativní vzdělávání,680000,allocated,observed
school:70107637,Operační program Jan Amos Komenský,Šablony pro MŠ Lohniského,618633,allocated,observed
school:45248273,Operační program Jan Amos Komenský,Šablony OP JAK pro MŠ Za Nadýmačem,1060380,allocated,observed
school:48455687,Operační program Jan Amos Komenský,MŠ Klobouky u Brna 63 - II.,572872,allocated,observed
school:70872481,Operační program Jan Amos Komenský,Šablony I - T. G. Masaryka Blatná,2984400,allocated,observed
school:46789723,Operační program Jan Amos Komenský,"Šablony I OP JAK - Chomutov, Hornická",3790813,allocated,observed
school:06007104,Operační program Jan Amos Komenský,ŠABLONY - PO JAK U STROMU,605536,allocated,observed
school:70873771,Operační program Jan Amos Komenský,Podpora vzdělávání Základní škola a Mateřská škola v Rapšachu (OP JAK),569312,allocated,observed
school:72545470,Operační program Jan Amos Komenský,MŠ Přezletice - Šablony OP JAK,587598,allocated,observed
school:70983780,Operační program Jan Amos Komenský,Šablony I - Lukavec,1202707,allocated,observed
school:70981264,Operační program Jan Amos Komenský,Šablony I MŠ Kralice n. H.,500598,allocated,observed
school:61357456,Operační program Jan Amos Komenský,MŠ Ročov - projekt Amos,382641,allocated,observed
school:49464191,Operační program Jan Amos Komenský,Operační program Jan Amos Komenský,1304448,allocated,observed
school:49123793,Operační program Jan Amos Komenský,MŠ Přemyslovců Louny - projekt Amos,590426,allocated,observed
school:60437936,Operační program Jan Amos Komenský,Základní škola Písnice - šablony OP JAK,701118,allocated,observed
school:70989290,Operační program Jan Amos Komenský,Šablony I - Dalovice,1439310,allocated,observed
school:72035285,Operační program Jan Amos Komenský,DUHA dětem IV,376887,allocated,observed
school:70991430,Operační program Jan Amos Komenský,"""Na jedné lodi - Zkvalitnění výuky na ZŠ a MŠ Zadní Třebaň III.""",360000,allocated,observed
school:75027046,Operační program Jan Amos Komenský,"ZŠ, MŠ Kolšov 002",761436,allocated,observed
school:70987475,Operační program Jan Amos Komenský,Podpora vzdělávání žáků a učitelů 4,1808304,allocated,observed
school:71004645,Operační program Jan Amos Komenský,MŠ Zeleneč - Šablony OP JAK,653167,allocated,observed
school:60665211,Operační program Jan Amos Komenský,MŠ Vimperk Klostermannova šablony JAK I,824466,allocated,observed
school:63832291,Operační program Jan Amos Komenský,Šablony I OP JAK - MŠ Srdíčko v Praze 12,612390,allocated,observed
school:75018535,Operační program Jan Amos Komenský,Šablony 2023-2025 - Dobruška,942423,allocated,observed
school:70698147,Operační program Jan Amos Komenský,Šablony 2023-2024 - Karlova 1700,946920,allocated,observed
school:75005760,Operační program Jan Amos Komenský,Šablony I - OP JAK - Březová,2180006,allocated,observed
school:75017971,Operační program Jan Amos Komenský,Společně a s radostí 4,808120,allocated,observed
school:75001616,Operační program Jan Amos Komenský,Šablony OP JAK Pohádka,588963,allocated,observed
