institution_id,programme,project_name,amount,basis,certainty
school:72742895,Operační program Jan Amos Komenský,Šablony II OP JAK pro MŠ Matoušova,333632,allocated,observed
school:75022770,Operační program Jan Amos Komenský,Šablony pro MŠ Kostelec u Holešova II,290672,allocated,observed
school:61515892,Operační program Jan Amos Komenský,Šablony II - ZUŠ Krupka,444016,allocated,observed
school:61386715,Operační program Jan Amos Komenský,Šablony II ZUŠ A.Voborského Praha,1404096,allocated,observed
school:72743701,Operační program Jan Amos Komenský,Inovativní vzdělávání v MŠ Mašov,320000,allocated,observed
school:75022974,Operační program Jan Amos Komenský,Šablony II OP JAK - MŠ Kaštánek Rantířov,317488,allocated,observed
school:70886083,Operační program Jan Amos Komenský,Rovný přístup ke vzdělání v ZŠ a MŠ Pohádka II.,1863856,allocated,observed
school:70841080,Operační program Jan Amos Komenský,Šablony II - ZUŠ Vimperk,569072,allocated,observed
school:75031116,Operační program Jan Amos Komenský,Šablony OP JAK II pro ZŠ a MŠ Býchory,1097040,allocated,observed
school:72562617,Operační program Jan Amos Komenský,Rozvoj kompetencí pedagogů v MŠ Zbuzany,351024,allocated,observed
school:70989702,Operační program Jan Amos Komenský,MŠ a ZŠ Radonice - Šablony OP JAK II.,1027264,allocated,observed
school:75033020,Operační program Jan Amos Komenský,Úsměv plný radosti,498832,allocated,observed
school:72743719,Operační program Jan Amos Komenský,Inovativní vzdělávání v MŠ Zámeček,360000,allocated,observed
school:61385212,Operační program Jan Amos Komenský,Šablony II MŠ K Podjezdu Praha,457936,allocated,observed
school:47786825,Operační program Jan Amos Komenský,Šablony OP JAK 2 pro ZUŠ Žatec,864000,allocated,observed
school:60437073,Operační program Jan Amos Komenský,MŠ a ZŠ K Dolům - Šablony OPJAK II,1658384,allocated,observed
school:65639839,Operační program Jan Amos Komenský,Rosteme ve Čtyřlístku,431568,allocated,observed
school:70993491,Operační program Jan Amos Komenský,MŠ Olovnice 2025-2027,303408,allocated,observed
school:75031957,Operační program Jan Amos Komenský,S radostí objevujeme svět 5,620000,allocated,observed
school:10981659,Operační program Jan Amos Komenský,LMŠ Boreček - Šablony OP JAK II.,280000,allocated,observed
school:43754104,Operační program Jan Amos Komenský,MŠ Chobotská - Šablony OP JAK II.,440000,allocated,observed
school:75109972,Operační program Jan Amos Komenský,MŠ Komenského - Šablony OP JAK II.,540000,allocated,observed
school:70983500,Operační program Jan Amos Komenský,Slunce svítí pro všechny II.,488608,allocated,observed
school:70989222,Operační program Jan Amos Komenský,Šablony II ZŠ a MŠ Orličky,540896,allocated,observed
school:19721609,Operační program Jan Amos Komenský,Šablony II OP JAK pro ZŠ a MŠ Elektra,1310224,allocated,observed
school:70997268,Operační program Jan Amos Komenský,Šablony II - ZUŠ Zbiroh,400000,allocated,observed
school:70695920,Operační program Jan Amos Komenský,Inovativní vzdělávání v MŠ Příšovice II,340000,allocated,observed
school:10988122,Operační program Jan Amos Komenský,Šablony II OP JAK pro MŠ Šimonovice,370224,allocated,observed
school:70107785,Operační program Jan Amos Komenský,Šablony II OP JAK pro MŠ Kroupova,387264,allocated,observed
school:72742135,Operační program Jan Amos Komenský,Inovativní vzdělávání v MŠ Přepeře II,360000,allocated,observed
school:72743794,Operační program Jan Amos Komenský,Inovativní vzdělávání v MŠ Zborovská II,440000,allocated,observed
school:60042354,Operační program Jan Amos Komenský,Poznáváme svět kolem nás II.,400000,allocated,observed
school:75027232,Operační program Jan Amos Komenský,Šablona II OPJAK - Rozvoj a zkvalitnění vzdělávání v ZŠ a MŠ Stará Ves,621344,allocated,observed
school:75022885,Operační program Jan Amos Komenský,Šablony 2 OP JAK MŠ Vojnův Městec,303856,allocated,observed
school:70940061,Operační program Jan Amos Komenský,Klíč ke spokojenému dětství II,373632,allocated,observed
school:70991481,Operační program Jan Amos Komenský,Šablony II. - MŠ Práče 2025,358832,allocated,observed
school:75021731,Operační program Jan Amos Komenský,Šablony MŠ Protivanov II.,357936,allocated,observed
school:24160954,Operační program Jan Amos Komenský,MŠ Jenštejn - Šablony OP JAK II.,393632,allocated,observed
school:70991669,Operační program Jan Amos Komenský,MŠ Hrubá Vrbka II,317040,allocated,observed
school:70995575,Operační program Jan Amos Komenský,Šablony 2 OP JAK MŠ Ostrov nad Oslavou,337488,allocated,observed
school:60869950,Operační program Jan Amos Komenský,Šablony II OP JAK - ZUŠ Písek,960752,allocated,observed
school:69980217,Operační program Jan Amos Komenský,Šablony II - ZUŠ Staňkov,464752,allocated,observed
school:70983127,Operační program Jan Amos Komenský,Šablony na Hrádku,763856,allocated,observed
school:70888141,Operační program Jan Amos Komenský,S uměním je život bohatší 2,1168000,allocated,observed
school:75005891,Operační program Jan Amos Komenský,OP JAK - Šablony II - MŠ Lom u Tachova,390224,allocated,observed
school:70984875,Operační program Jan Amos Komenský,Šablony II ZŠ a MŠ Bratřejov,606816,allocated,observed
school:75027704,Operační program Jan Amos Komenský,Šablony II ZŠ a MŠ Trojanovice,1086992,allocated,observed
school:47858311,Operační program Jan Amos Komenský,ZŠ Za mlýnem OP JAK II,1135424,allocated,observed
school:71009850,Operační program Jan Amos Komenský,Šablony 2 OP JAK ZŠ a MŠ Světnov,577936,allocated,observed
school:75015668,Operační program Jan Amos Komenský,ZŠ a MŠ Potštejn - šablony OP JAK II,735424,allocated,observed
school:70997608,Operační program Jan Amos Komenský,Šablony II OP JAK - MŠ Tuklaty,343408,allocated,observed
school:08097844,Operační program Jan Amos Komenský,Z pohádky do pohádky,286816,allocated,observed
school:70225974,Operační program Jan Amos Komenský,Učení je zábava II.,420448,allocated,observed
school:70997501,Operační program Jan Amos Komenský,Šablony II - OP JAK,1331200,allocated,observed
school:60869968,Operační program Jan Amos Komenský,Šablony II - ZUŠ Milevsko,598816,allocated,observed
school:75023822,Operační program Jan Amos Komenský,Šablony 2 OP JAK MŠ Malá Losenice,280000,allocated,observed
school:75029090,Operační program Jan Amos Komenský,Šablon OP JAK II Zvole,677936,allocated,observed
school:09652558,Operační program Jan Amos Komenský,Učíme se společně,640448,allocated,observed
school:70992070,Operační program Jan Amos Komenský,Šablony II ZŠ Pavlínov,280448,allocated,observed
school:72743948,Operační program Jan Amos Komenský,Inovativní vzdělávání ve WMŠ Turnov II,340000,allocated,observed
school:00856096,Operační program Jan Amos Komenský,Šablony II - ZUŠ Semily,943312,allocated,observed
school:61387452,Operační program Jan Amos Komenský,Šablony II-ZUŠ Učňovská,767136,allocated,observed
school:60159014,Operační program Jan Amos Komenský,Šablony II - Moderní vzdělávání v MŠ Chvaletice,433632,allocated,observed
school:70998876,Operační program Jan Amos Komenský,OP JAK Šablony II  - Školička u lesíčka,419728,allocated,observed
school:64201139,Operační program Jan Amos Komenský,Šablony II OP JAK - ZŠ Trutnov R. Frimla,1158384,allocated,observed
school:75031108,Operační program Jan Amos Komenský,Šablony II ZŠ a MŠ Vráž,786816,allocated,observed
school:61989185,Operační program Jan Amos Komenský,"Šablony OP JAK II - Profesní rozvoj zaměstnanců a rozvojové aktivity pro žáky v ZUŠ E. Marhuly, Ostrava",1029616,allocated,observed
school:70983135,Operační program Jan Amos Komenský,Nám se na tom světě líbí II.,385200,allocated,observed
school:70632090,Operační program Jan Amos Komenský,Šablona II OPJAK - Rozvoj a zkvalitnění vzdělávání v ZŠ a MŠ Frýdlant nad Ostravicí,680896,allocated,observed
school:70994099,Operační program Jan Amos Komenský,"Šťastný národ, který má hojnost dobrých škol a dobrých knih",731568,allocated,observed
school:70982511,Operační program Jan Amos Komenský,Škola pro budoucnost II,540000,allocated,observed
school:75029316,Operační program Jan Amos Komenský,Šablony pro MŠ II,420000,allocated,observed
school:64120384,Operační program Jan Amos Komenský,Šablony II ZUŠ L.Janáčka Frýdlant nad Ostravicí,731680,allocated,observed
school:70983143,Operační program Jan Amos Komenský,Procházka zahrádkou II.,327712,allocated,observed
school:61235105,Operační program Jan Amos Komenský,Učíme se nově,312016,allocated,observed
school:70695296,Operační program Jan Amos Komenský,Rozvoj vzdělávání v ZŠ a MŠ Rybniště - Šablony II,654976,allocated,observed
school:43752047,Operační program Jan Amos Komenský,ZŠ Kostelní - Šablony OP JAK II.,1829952,allocated,observed
school:75121531,Operační program Jan Amos Komenský,ZUŠ Tanvald - Šablony 2,627408,allocated,observed
school:67673627,Operační program Jan Amos Komenský,ZUŠ pro budoucnost,1151200,allocated,observed
school:19277857,Operační program Jan Amos Komenský,Šablony II - ZUŠ Mnichovo Hradiště,747264,allocated,observed
school:72742739,Operační program Jan Amos Komenský,Škola pro život,518384,allocated,observed
school:71237003,Operační program Jan Amos Komenský,Šablony OP JAK 2 pro 1. MŠ KV,1460000,allocated,observed
school:44557485,Operační program Jan Amos Komenský,Inovativně k umění,712896,allocated,observed
school:70983801,Operační program Jan Amos Komenský,Šablony Čejov OP JAK II,686000,allocated,observed
school:75027046,Operační program Jan Amos Komenský,"ZŠ, MŠ Kolšov 034",620448,allocated,observed
school:07110596,Operační program Jan Amos Komenský,Šablony OP JAK 2 pro ZUŠ A. Dvořáka KV,1088000,allocated,observed
school:75006472,Operační program Jan Amos Komenský,Vstříc inovativnímu vzdělávání III. na ZUŠ Habartov,400000,allocated,observed
school:72742101,Operační program Jan Amos Komenský,Sluníčko V,471568,allocated,observed
school:70695245,Operační program Jan Amos Komenský,Šablony II - ZUŠ Český Dub,352464,allocated,observed
school:86594265,Operační program Jan Amos Komenský,ZŠ a MŠ Chrášťany u Prahy,737040,allocated,observed
school:70285781,Operační program Jan Amos Komenský,SPOLEČNĚ POZNÁVAT - SPOLEČNĚ TVOŘIT,499408,allocated,observed
school:70995010,Operační program Jan Amos Komenský,OP JAK - Šablony II - MŠ Čenkov,315152,allocated,observed
school:71000011,Operační program Jan Amos Komenský,Škola - jedna rodina II,1327264,allocated,observed
school:71003444,Operační program Jan Amos Komenský,Mateřská škola Pavouček V,307712,allocated,observed
school:60254190,Operační program Jan Amos Komenský,Šablony II - OP JAK - Liberecká 31,646096,allocated,observed
school:70983208,Operační program Jan Amos Komenský,S Rosničkou jdem do světa II.,418832,allocated,observed
school:75007169,Operační program Jan Amos Komenský,Šablony II - Moderní vzdělávání v MŠ Chlum,323856,allocated,observed
school:21551359,Operační program Jan Amos Komenský,Šablony II - Moderní vzdělávání v MŠ Cvrček,323408,allocated,observed
school:01893807,Operační program Jan Amos Komenský,Šablony II - Moderní vzdělávání v MŠ Hlincová Hora,313632,allocated,observed
school:60650745,Operační program Jan Amos Komenský,Šablony II - ZUŠ Strakonice,897216,allocated,observed
school:70992126,Operační program Jan Amos Komenský,MŠ Horoušany - Šablony OP JAK II.,337040,allocated,observed
school:71009426,Operační program Jan Amos Komenský,OP JAK II - Rozvoj ZŠ a MŠ Koclířov,604304,allocated,observed
school:70982546,Operační program Jan Amos Komenský,Kvalitní vzdělávání v ZŠ a MŠ Karlova Studánka,613632,allocated,observed
school:49624539,Operační program Jan Amos Komenský,"Odborný a osobnostní rozvoj pedagogů ZŠ a MŠ, Praha - Nebušice",1673328,allocated,observed
school:75033933,Operační program Jan Amos Komenský,OP JAK Šablony II - MŠ 28. října,391120,allocated,observed
school:48133876,Operační program Jan Amos Komenský,Domino,3767264,allocated,observed
school:70926786,Operační program Jan Amos Komenský,Cesta za poznáním,700000,allocated,observed
school:70920389,Operační program Jan Amos Komenský,Šablony II OP JAK pro MŠ Kovářská,537488,allocated,observed
school:70880468,Operační program Jan Amos Komenský,Chceme vědět víc,967440,allocated,observed
school:70838593,Operační program Jan Amos Komenský,Vzdělávání s radostí II.,427440,allocated,observed
school:75033003,Operační program Jan Amos Komenský,Chytrá Beruška II.,408608,allocated,observed
school:70915202,Operační program Jan Amos Komenský,Kostka,1061632,allocated,observed
school:70981248,Operační program Jan Amos Komenský,Šablony II OP JAK v ZŠ Jasenná,386816,allocated,observed
school:75015048,Operační program Jan Amos Komenský,"Šablony II - Moderní vzdělávání v MŠ - Město, Týniště nad Orlicí",500000,allocated,observed
school:70695318,Operační program Jan Amos Komenský,Šablony II OP JAK pro MŠ Ohrazenice,333632,allocated,observed
school:70991189,Operační program Jan Amos Komenský,Šablony II - Moderní vzdělávání v ZŠ a MŠ Zahájí,650672,allocated,observed
