institution_id,institution_name,ico,founder_id,founder_name,founder_type,municipality,region
school:00638005,IČO 00638005,00638005,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:00527939,IČO 00527939,00527939,founder:70889546,Královéhradecký kraj,kraj,,Královéhradecký
school:00559415,IČO 00559415,00559415,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:48895598,IČO 48895598,48895598,founder:70890749,Kraj Vysočina,kraj,,Vysočina
school:00851167,IČO 00851167,00851167,founder:60609460,Olomoucký kraj,kraj,,Olomoucký
school:00082627,IČO 00082627,00082627,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:63154617,IČO 63154617,63154617,founder:00262781,Zřizovatel IČO 00262781,obec,,Liberecký
school:00600938,IČO 00600938,00600938,founder:60609460,Olomoucký kraj,kraj,,Olomoucký
school:66610699,IČO 66610699,66610699,founder:70890749,Kraj Vysočina,kraj,,Vysočina
school:46747991,IČO 46747991,46747991,founder:70891508,Liberecký kraj,kraj,,Liberecký
school:00673358,IČO 00673358,00673358,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:00601799,IČO 00601799,00601799,founder:60609460,Olomoucký kraj,kraj,,Olomoucký
school:61389838,IČO 61389838,61389838,founder:00063754,Zřizovatel IČO 00063754,obec,,Praha
school:00566381,IČO 00566381,00566381,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:00497070,IČO 00497070,00497070,founder:00064581,Hlavní město Praha,kraj,,Praha
school:00511382,IČO 00511382,00511382,founder:70890650,Jihočeský kraj,kraj,,Jihočeský
school:00843351,IČO 00843351,00843351,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:49438816,IČO 49438816,49438816,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:63289938,IČO 63289938,63289938,founder:00251984,Zřizovatel IČO 00251984,obec,,Jihočeský
school:00601781,IČO 00601781,00601781,founder:60609460,Olomoucký kraj,kraj,,Olomoucký
school:00526517,IČO 00526517,00526517,founder:70891508,Liberecký kraj,kraj,,Liberecký
school:75030365,IČO 75030365,75030365,founder:00240524,Zřizovatel IČO 00240524,obec,,Středočeský
school:48623725,IČO 48623725,48623725,founder:70889546,Královéhradecký kraj,kraj,,Královéhradecký
school:00125423,IČO 00125423,00125423,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:00844691,IČO 00844691,00844691,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:70944687,IČO 70944687,70944687,founder:00845451,Zřizovatel IČO 00845451,obec,,Moravskoslezský
school:13644301,IČO 13644301,13644301,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:14891263,IČO 14891263,14891263,founder:00064581,Hlavní město Praha,kraj,,Praha
school:00601691,IČO 00601691,00601691,founder:60609460,Olomoucký kraj,kraj,,Olomoucký
school:00177032,IČO 00177032,00177032,founder:70891095,Středočeský kraj,kraj,,Středočeský
school:00566756,IČO 00566756,00566756,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:61388424,IČO 61388424,61388424,founder:00231126,Zřizovatel IČO 00231126,obec,,Praha
school:49314866,IČO 49314866,49314866,founder:70892822,Zřizovatel IČO 70892822,obec,,Pardubický
school:49629077,IČO 49629077,49629077,founder:00064581,Hlavní město Praha,kraj,,Praha
school:00582239,IČO 00582239,00582239,founder:70890650,Jihočeský kraj,kraj,,Jihočeský
school:62537784,IČO 62537784,62537784,founder:00244732,Zřizovatel IČO 00244732,obec,,Jihočeský
school:75023920,IČO 75023920,75023920,founder:00282651,Zřizovatel IČO 00282651,obec,,Jihomoravský
school:13582968,IČO 13582968,13582968,founder:70889546,Královéhradecký kraj,kraj,,Královéhradecký
school:49766929,IČO 49766929,49766929,founder:70891168,Karlovarský kraj,kraj,,Karlovarský
school:00559482,IČO 00559482,00559482,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:47611863,IČO 47611863,47611863,founder:00231126,Zřizovatel IČO 00231126,obec,,Praha
school:47608579,IČO 47608579,47608579,founder:00240923,Zřizovatel IČO 00240923,obec,,Praha
school:60433230,IČO 60433230,60433230,founder:00063797,Zřizovatel IČO 00063797,obec,,Praha
school:00664740,IČO 00664740,00664740,founder:70891095,Středočeský kraj,kraj,,Středočeský
school:00559105,IČO 00559105,00559105,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:72549581,IČO 72549581,72549581,founder:70890650,Jihočeský kraj,kraj,,Jihočeský
school:69781745,IČO 69781745,69781745,founder:00063631,Zřizovatel IČO 00063631,obec,,Praha
school:62073516,IČO 62073516,62073516,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:70567981,IČO 70567981,70567981,founder:00234516,Zřizovatel IČO 00234516,obec,,Středočeský
school:61515451,IČO 61515451,61515451,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:49872559,IČO 49872559,49872559,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:00637998,IČO 00637998,00637998,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:66362725,IČO 66362725,66362725,founder:70891168,Karlovarský kraj,kraj,,Karlovarský
school:14450500,IČO 14450500,14450500,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:00575933,IČO 00575933,00575933,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:70890889,IČO 70890889,70890889,founder:00249998,Zřizovatel IČO 00249998,obec,,Jihočeský
school:21551472,IČO 21551472,21551472,founder:00239453,Zřizovatel IČO 00239453,obec,,Středočeský
school:00497088,IČO 00497088,00497088,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:49367463,IČO 49367463,49367463,founder:00231151,Zřizovatel IČO 00231151,obec,,Praha
school:60545984,IČO 60545984,60545984,founder:70890749,Kraj Vysočina,kraj,,Vysočina
school:14451093,IČO 14451093,14451093,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:75050099,IČO 75050099,75050099,founder:70890650,Jihočeský kraj,kraj,,Jihočeský
school:00638749,IČO 00638749,00638749,founder:00064581,Hlavní město Praha,kraj,,Praha
school:14451026,IČO 14451026,14451026,founder:70891095,Středočeský kraj,kraj,,Středočeský
school:60371684,IČO 60371684,60371684,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:00577235,IČO 00577235,00577235,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:13644254,IČO 13644254,13644254,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:48282545,IČO 48282545,48282545,founder:00260746,Zřizovatel IČO 00260746,obec,,Liberecký
school:47921374,IČO 47921374,47921374,founder:60609460,Olomoucký kraj,kraj,,Olomoucký
school:62157299,IČO 62157299,62157299,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:62693514,IČO 62693514,62693514,founder:70889546,Královéhradecký kraj,kraj,,Královéhradecký
school:00601381,IČO 00601381,00601381,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:70943141,IČO 70943141,70943141,founder:00249998,Zřizovatel IČO 00249998,obec,,Jihočeský
school:70631000,IČO 70631000,70631000,founder:00299308,Zřizovatel IČO 00299308,obec,,Olomoucký
school:00173843,IČO 00173843,00173843,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:14450470,IČO 14450470,14450470,founder:70890749,Kraj Vysočina,kraj,,Vysočina
school:00518557,IČO 00518557,00518557,founder:70890366,Plzeňský kraj,kraj,,Plzeňský
school:70926298,IČO 70926298,70926298,founder:00239500,Zřizovatel IČO 00239500,obec,,Středočeský
school:13643606,IČO 13643606,13643606,founder:60609460,Olomoucký kraj,kraj,,Olomoucký
school:00056324,IČO 00056324,00056324,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:00559504,IČO 00559504,00559504,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:00566896,IČO 00566896,00566896,founder:60609460,Olomoucký kraj,kraj,,Olomoucký
school:00559008,IČO 00559008,00559008,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:47014491,IČO 47014491,47014491,founder:00244155,Zřizovatel IČO 00244155,obec,,Středočeský
school:13643878,IČO 13643878,13643878,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:18385061,IČO 18385061,18385061,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:61385476,IČO 61385476,61385476,founder:00064581,Hlavní město Praha,kraj,,Praha
school:00874817,IČO 00874817,00874817,founder:00240931,Zřizovatel IČO 00240931,obec,,Středočeský
school:63113961,IČO 63113961,63113961,founder:00063797,Zřizovatel IČO 00063797,obec,,Praha
school:00559270,IČO 00559270,00559270,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:68784619,IČO 68784619,68784619,founder:00075370,Zřizovatel IČO 00075370,obec,,Plzeňský
school:00082554,IČO 00082554,00082554,founder:70891508,Liberecký kraj,kraj,,Liberecký
school:75034549,IČO 75034549,75034549,founder:00240079,Zřizovatel IČO 00240079,obec,,Středočeský
school:49777521,IČO 49777521,49777521,founder:00075370,Zřizovatel IČO 00075370,obec,,Plzeňský
school:06668356,IČO 06668356,06668356,founder:70889546,Královéhradecký kraj,kraj,,Královéhradecký
school:00509965,IČO 00509965,00509965,founder:70891095,Středočeský kraj,kraj,,Středočeský
school:00666131,IČO 00666131,00666131,founder:00244732,Zřizovatel IČO 00244732,obec,,Jihočeský
school:61388068,IČO 61388068,61388068,founder:00064581,Hlavní město Praha,kraj,,Praha
school:72547651,IČO 72547651,72547651,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:14891247,IČO 14891247,14891247,founder:00064581,Hlavní město Praha,kraj,,Praha
school:41190726,IČO 41190726,41190726,founder:00064581,Hlavní město Praha,kraj,,Praha
school:47657022,IČO 47657022,47657022,founder:00299308,Zřizovatel IČO 00299308,obec,,Olomoucký
school:00830232,IČO 00830232,00830232,founder:00261904,Zřizovatel IČO 00261904,obec,,Ústecký
school:65993527,IČO 65993527,65993527,founder:00063631,Zřizovatel IČO 00063631,obec,,Praha
school:65268687,IČO 65268687,65268687,founder:00283509,Zřizovatel IČO 00283509,obec,,Jihomoravský
school:68321261,IČO 68321261,68321261,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:00520152,IČO 00520152,00520152,founder:70890366,Plzeňský kraj,kraj,,Plzeňský
school:70504539,IČO 70504539,70504539,founder:00248266,Zřizovatel IČO 00248266,obec,,Vysočina
school:70943125,IČO 70943125,70943125,founder:00249998,Zřizovatel IČO 00249998,obec,,Jihočeský
school:75059151,IČO 75059151,75059151,founder:70891168,Karlovarský kraj,kraj,,Karlovarský
school:70854963,IČO 70854963,70854963,founder:00241610,Zřizovatel IČO 00241610,obec,,Středočeský
school:00845027,IČO 00845027,00845027,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:00400866,IČO 00400866,00400866,founder:00286010,Zřizovatel IČO 00286010,obec,,Vysočina
school:00559148,IČO 00559148,00559148,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:00671274,IČO 00671274,00671274,founder:70891508,Liberecký kraj,kraj,,Liberecký
school:61384780,IČO 61384780,61384780,founder:00231304,Zřizovatel IČO 00231304,obec,,Praha
school:00175790,IČO 00175790,00175790,founder:70889546,Královéhradecký kraj,kraj,,Královéhradecký
school:00669709,IČO 00669709,00669709,founder:70891168,Karlovarský kraj,kraj,,Karlovarský
school:00601659,IČO 00601659,00601659,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:47558415,IČO 47558415,47558415,founder:70891095,Středočeský kraj,kraj,,Středočeský
school:71001514,IČO 71001514,71001514,founder:00282979,Zřizovatel IČO 00282979,obec,,Jihomoravský
school:61985759,IČO 61985759,61985759,founder:60609460,Olomoucký kraj,kraj,,Olomoucký
school:61631485,IČO 61631485,61631485,founder:00239640,Zřizovatel IČO 00239640,obec,,Středočeský
school:06668364,IČO 06668364,06668364,founder:70889546,Královéhradecký kraj,kraj,,Královéhradecký
school:00843474,IČO 00843474,00843474,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:14450437,IČO 14450437,14450437,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:00568945,IČO 00568945,00568945,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:49752626,IČO 49752626,49752626,founder:00254657,Zřizovatel IČO 00254657,obec,,Karlovarský
school:62931504,IČO 62931504,62931504,founder:00241237,Zřizovatel IČO 00241237,obec,,Středočeský
school:47922206,IČO 47922206,47922206,founder:60609460,Olomoucký kraj,kraj,,Olomoucký
school:75009617,IČO 75009617,75009617,founder:00278360,Zřizovatel IČO 00278360,obec,,Královéhradecký
school:00497061,IČO 00497061,00497061,founder:70890366,Plzeňský kraj,kraj,,Plzeňský
school:70831378,IČO 70831378,70831378,founder:70891095,Středočeský kraj,kraj,,Středočeský
school:61388866,IČO 61388866,61388866,founder:00064581,Hlavní město Praha,kraj,,Praha
school:48132306,IČO 48132306,48132306,founder:00231126,Zřizovatel IČO 00231126,obec,,Praha
school:00380431,IČO 00380431,00380431,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:12907731,IČO 12907731,12907731,founder:70890650,Jihočeský kraj,kraj,,Jihočeský
school:47005203,IČO 47005203,47005203,founder:00242748,Zřizovatel IČO 00242748,obec,,Středočeský
school:70845425,IČO 70845425,70845425,founder:70891168,Karlovarský kraj,kraj,,Karlovarský
school:75033071,IČO 75033071,75033071,founder:00231401,Zřizovatel IČO 00231401,obec,,Středočeský
school:00638765,IČO 00638765,00638765,founder:00064581,Hlavní město Praha,kraj,,Praha
school:00843113,IČO 00843113,00843113,founder:60609460,Olomoucký kraj,kraj,,Olomoucký
school:63024616,IČO 63024616,63024616,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:60611880,IČO 60611880,60611880,founder:00258199,Zřizovatel IČO 00258199,obec,,Plzeňský
school:62694863,IČO 62694863,62694863,founder:00268810,Zřizovatel IČO 00268810,obec,,Královéhradecký
school:61386961,IČO 61386961,61386961,founder:00241857,Zřizovatel IČO 00241857,obec,,Praha
school:60555882,IČO 60555882,60555882,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:70837899,IČO 70837899,70837899,founder:00064581,Hlavní město Praha,kraj,,Praha
school:62032381,IČO 62032381,62032381,founder:70892822,Zřizovatel IČO 70892822,obec,,Pardubický
school:48133892,IČO 48133892,48133892,founder:00063703,Zřizovatel IČO 00063703,obec,,Praha
school:61385930,IČO 61385930,61385930,founder:00064581,Hlavní město Praha,kraj,,Praha
school:49181891,IČO 49181891,49181891,founder:00257125,Zřizovatel IČO 00257125,obec,,Plzeňský
school:70283940,IČO 70283940,70283940,founder:00282707,Zřizovatel IČO 00282707,obec,,Jihomoravský
school:71217860,IČO 71217860,71217860,founder:00293881,Zřizovatel IČO 00293881,obec,,Jihomoravský
school:00055166,IČO 00055166,00055166,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:61989851,IČO 61989851,61989851,founder:00299308,Zřizovatel IČO 00299308,obec,,Olomoucký
school:48513091,IČO 48513091,48513091,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:61381276,IČO 61381276,61381276,founder:00063894,Zřizovatel IČO 00063894,obec,,Praha
school:00602060,IČO 00602060,00602060,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:60555211,IČO 60555211,60555211,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:60075911,IČO 60075911,60075911,founder:70890650,Jihočeský kraj,kraj,,Jihočeský
school:48161110,IČO 48161110,48161110,founder:70892822,Zřizovatel IČO 70892822,obec,,Pardubický
school:72744081,IČO 72744081,72744081,founder:00263958,Zřizovatel IČO 00263958,obec,,Ústecký
school:61385158,IČO 61385158,61385158,founder:00241121,Zřizovatel IČO 00241121,obec,,Středočeský
school:00055107,IČO 00055107,00055107,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:48380296,IČO 48380296,48380296,founder:70890366,Plzeňský kraj,kraj,,Plzeňský
school:49465481,IČO 49465481,49465481,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:70845905,IČO 70845905,70845905,founder:00241881,Zřizovatel IČO 00241881,obec,,Praha
school:61100226,IČO 61100226,61100226,founder:70891095,Středočeský kraj,kraj,,Středočeský
school:70989559,IČO 70989559,70989559,founder:00241296,Zřizovatel IČO 00241296,obec,,Středočeský
school:47255838,IČO 47255838,47255838,founder:00251810,Zřizovatel IČO 00251810,obec,,Jihočeský
school:63831333,IČO 63831333,63831333,founder:00063517,Zřizovatel IČO 00063517,obec,,Praha
school:67011748,IČO 67011748,67011748,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:61894737,IČO 61894737,61894737,founder:70891095,Středočeský kraj,kraj,,Středočeský
school:49855221,IČO 49855221,49855221,founder:00233773,Zřizovatel IČO 00233773,obec,,Středočeský
school:00077615,IČO 00077615,00077615,founder:70890366,Plzeňský kraj,kraj,,Plzeňský
school:60418451,IČO 60418451,60418451,founder:70890749,Kraj Vysočina,kraj,,Vysočina
school:00843491,IČO 00843491,00843491,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:47922770,IČO 47922770,47922770,founder:00288659,Zřizovatel IČO 00288659,obec,,Olomoucký
school:62694987,IČO 62694987,62694987,founder:00268810,Zřizovatel IČO 00268810,obec,,Královéhradecký
school:69972141,IČO 69972141,69972141,founder:00075370,Zřizovatel IČO 00075370,obec,,Plzeňský
school:70107017,IČO 70107017,70107017,founder:00241318,Zřizovatel IČO 00241318,obec,,Středočeský
school:65269870,IČO 65269870,65269870,founder:00286010,Zřizovatel IČO 00286010,obec,,Vysočina
school:15060977,IČO 15060977,15060977,founder:70890749,Kraj Vysočina,kraj,,Vysočina
school:48342301,IČO 48342301,48342301,founder:00253316,Zřizovatel IČO 00253316,obec,,Plzeňský
school:47934409,IČO 47934409,47934409,founder:00287351,Zřizovatel IČO 00287351,obec,,Zlínský
school:60371790,IČO 60371790,60371790,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:47558229,IČO 47558229,47558229,founder:00509701,Zřizovatel IČO 00509701,obec,,Středočeský
school:00559032,IČO 00559032,00559032,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:00582859,IČO 00582859,00582859,founder:00253014,Zřizovatel IČO 00253014,obec,,Jihočeský
school:00523925,IČO 00523925,00523925,founder:70890366,Plzeňský kraj,kraj,,Plzeňský
school:61989037,IČO 61989037,61989037,founder:00845451,Zřizovatel IČO 00845451,obec,,Moravskoslezský
school:75031281,IČO 75031281,75031281,founder:00240559,Zřizovatel IČO 00240559,obec,,Středočeský
school:61883328,IČO 61883328,61883328,founder:00235474,Zřizovatel IČO 00235474,obec,,Středočeský
school:49438867,IČO 49438867,49438867,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:14891409,IČO 14891409,14891409,founder:00064581,Hlavní město Praha,kraj,,Praha
school:00638463,IČO 00638463,00638463,founder:00064581,Hlavní město Praha,kraj,,Praha
school:00639133,IČO 00639133,00639133,founder:00064581,Hlavní město Praha,kraj,,Praha
school:61222364,IČO 61222364,61222364,founder:00268810,Zřizovatel IČO 00268810,obec,,Královéhradecký
school:00376469,IČO 00376469,00376469,founder:70890366,Plzeňský kraj,kraj,,Plzeňský
school:48133809,IČO 48133809,48133809,founder:00063703,Zřizovatel IČO 00063703,obec,,Praha
school:60436123,IČO 60436123,60436123,founder:00063410,Zřizovatel IČO 00063410,obec,,Praha
school:60433345,IČO 60433345,60433345,founder:00063797,Zřizovatel IČO 00063797,obec,,Praha
school:49862570,IČO 49862570,49862570,founder:00239500,Zřizovatel IČO 00239500,obec,,Středočeský
school:72545933,IČO 72545933,72545933,founder:00297437,Zřizovatel IČO 00297437,obec,,Moravskoslezský
school:16980123,IČO 16980123,16980123,founder:70891095,Středočeský kraj,kraj,,Středočeský
school:75005743,IČO 75005743,75005743,founder:00253316,Zřizovatel IČO 00253316,obec,,Plzeňský
school:44159960,IČO 44159960,44159960,founder:00288659,Zřizovatel IČO 00288659,obec,,Olomoucký
school:49516256,IČO 49516256,49516256,founder:00237108,Zřizovatel IČO 00237108,obec,,Středočeský
school:61781797,IČO 61781797,61781797,founder:70890366,Plzeňský kraj,kraj,,Plzeňský
school:48510921,IČO 48510921,48510921,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:61384828,IČO 61384828,61384828,founder:00063584,Zřizovatel IČO 00063584,obec,,Praha
school:00582336,IČO 00582336,00582336,founder:70890650,Jihočeský kraj,kraj,,Jihočeský
school:68383495,IČO 68383495,68383495,founder:70891095,Středočeský kraj,kraj,,Středočeský
school:49778099,IČO 49778099,49778099,founder:70890366,Plzeňský kraj,kraj,,Plzeňský
school:70877807,IČO 70877807,70877807,founder:00253014,Zřizovatel IČO 00253014,obec,,Jihočeský
school:48160989,IČO 48160989,48160989,founder:70892822,Zřizovatel IČO 70892822,obec,,Pardubický
school:60545267,IČO 60545267,60545267,founder:70890749,Kraj Vysočina,kraj,,Vysočina
school:60433302,IČO 60433302,60433302,founder:00063797,Zřizovatel IČO 00063797,obec,,Praha
school:70992398,IČO 70992398,70992398,founder:00240478,Zřizovatel IČO 00240478,obec,,Středočeský
school:49466607,IČO 49466607,49466607,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:70631735,IČO 70631735,70631735,founder:00845451,Zřizovatel IČO 00845451,obec,,Moravskoslezský
school:61386685,IČO 61386685,61386685,founder:00231151,Zřizovatel IČO 00231151,obec,,Praha
school:63831406,IČO 63831406,63831406,founder:00063517,Zřizovatel IČO 00063517,obec,,Praha
school:60061863,IČO 60061863,60061863,founder:70890650,Jihočeský kraj,kraj,,Jihočeský
school:18380824,IČO 18380824,18380824,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:70879443,IČO 70879443,70879443,founder:00075370,Zřizovatel IČO 00075370,obec,,Plzeňský
school:47813130,IČO 47813130,47813130,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:62540050,IČO 62540050,62540050,founder:70890749,Kraj Vysočina,kraj,,Vysočina
school:00842966,IČO 00842966,00842966,founder:60609460,Olomoucký kraj,kraj,,Olomoucký
school:49778145,IČO 49778145,49778145,founder:70890366,Plzeňský kraj,kraj,,Plzeňský
school:60610476,IČO 60610476,60610476,founder:00255661,Zřizovatel IČO 00255661,obec,,Plzeňský
school:48705969,IČO 48705969,48705969,founder:00234516,Zřizovatel IČO 00234516,obec,,Středočeský
school:70874263,IČO 70874263,70874263,founder:00241598,Zřizovatel IČO 00241598,obec,,Praha
school:62537661,IČO 62537661,62537661,founder:00244732,Zřizovatel IČO 00244732,obec,,Jihočeský
school:49778111,IČO 49778111,49778111,founder:70890366,Plzeňský kraj,kraj,,Plzeňský
school:13644327,IČO 13644327,13644327,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:62156781,IČO 62156781,62156781,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:66362521,IČO 66362521,66362521,founder:00075370,Zřizovatel IČO 00075370,obec,,Plzeňský
school:00638625,IČO 00638625,00638625,founder:00064581,Hlavní město Praha,kraj,,Praha
school:70888094,IČO 70888094,70888094,founder:00237108,Zřizovatel IČO 00237108,obec,,Středočeský
school:62931377,IČO 62931377,62931377,founder:00231134,Zřizovatel IČO 00231134,obec,,Praha
school:00556807,IČO 00556807,00556807,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:62451511,IČO 62451511,62451511,founder:00238295,Zřizovatel IČO 00238295,obec,,Středočeský
school:61385620,IČO 61385620,61385620,founder:00241687,Zřizovatel IČO 00241687,obec,,Praha
school:48461636,IČO 48461636,48461636,founder:70890749,Kraj Vysočina,kraj,,Vysočina
school:14451085,IČO 14451085,14451085,founder:60609460,Olomoucký kraj,kraj,,Olomoucký
school:16977246,IČO 16977246,16977246,founder:70891095,Středočeský kraj,kraj,,Středočeský
school:00128198,IČO 00128198,00128198,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:60784512,IČO 60784512,60784512,founder:00297437,Zřizovatel IČO 00297437,obec,,Moravskoslezský
school:49624059,IČO 49624059,49624059,founder:00064581,Hlavní město Praha,kraj,,Praha
school:47934832,IČO 47934832,47934832,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:18242171,IČO 18242171,18242171,founder:70890366,Plzeňský kraj,kraj,,Plzeňský
school:61664651,IČO 61664651,61664651,founder:70891095,Středočeský kraj,kraj,,Středočeský
school:47515775,IČO 47515775,47515775,founder:00233129,Zřizovatel IČO 00233129,obec,,Středočeský
school:70978352,IČO 70978352,70978352,founder:00845451,Zřizovatel IČO 00845451,obec,,Moravskoslezský
school:75041511,IČO 75041511,75041511,founder:00268810,Zřizovatel IČO 00268810,obec,,Královéhradecký
school:61388262,IČO 61388262,61388262,founder:00064581,Hlavní město Praha,kraj,,Praha
school:69793000,IČO 69793000,69793000,founder:70891095,Středočeský kraj,kraj,,Středočeský
school:70982228,IČO 70982228,70982228,founder:00260428,Zřizovatel IČO 00260428,obec,,Liberecký
school:00555053,IČO 00555053,00555053,founder:70891508,Liberecký kraj,kraj,,Liberecký
school:47326531,IČO 47326531,47326531,founder:00266027,Zřizovatel IČO 00266027,obec,,Ústecký
school:67439918,IČO 67439918,67439918,founder:70889546,Královéhradecký kraj,kraj,,Královéhradecký
school:62540009,IČO 62540009,62540009,founder:70890749,Kraj Vysočina,kraj,,Vysočina
school:47366419,IČO 47366419,47366419,founder:00286010,Zřizovatel IČO 00286010,obec,,Vysočina
school:46750045,IČO 46750045,46750045,founder:00260428,Zřizovatel IČO 00260428,obec,,Liberecký
school:60460865,IČO 60460865,60460865,founder:00240982,Zřizovatel IČO 00240982,obec,,Praha
school:61515779,IČO 61515779,61515779,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:42730422,IČO 42730422,42730422,founder:00243132,Zřizovatel IČO 00243132,obec,,Středočeský
school:00842702,IČO 00842702,00842702,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:00581577,IČO 00581577,00581577,founder:00244732,Zřizovatel IČO 00244732,obec,,Jihočeský
school:00087751,IČO 00087751,00087751,founder:70889546,Královéhradecký kraj,kraj,,Královéhradecký
school:48512681,IČO 48512681,48512681,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:60336251,IČO 60336251,60336251,founder:00297852,Zřizovatel IČO 00297852,obec,,Moravskoslezský
school:62072897,IČO 62072897,62072897,founder:00280518,Zřizovatel IČO 00280518,obec,,Jihomoravský
school:45671311,IČO 45671311,45671311,founder:00293881,Zřizovatel IČO 00293881,obec,,Jihomoravský
school:47067519,IČO 47067519,47067519,founder:00242098,Zřizovatel IČO 00242098,obec,,Středočeský
school:63125382,IČO 63125382,63125382,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:70981469,IČO 70981469,70981469,founder:00259047,Zřizovatel IČO 00259047,obec,,Plzeňský
school:00848077,IČO 00848077,00848077,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:61955647,IČO 61955647,61955647,founder:00297291,Zřizovatel IČO 00297291,obec,,Moravskoslezský
school:72549572,IČO 72549572,72549572,founder:70890650,Jihočeský kraj,kraj,,Jihočeský
school:62933671,IČO 62933671,62933671,founder:00240915,Zřizovatel IČO 00240915,obec,,Praha
school:47813083,IČO 47813083,47813083,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:61385301,IČO 61385301,61385301,founder:00064581,Hlavní město Praha,kraj,,Praha
school:64201112,IČO 64201112,64201112,founder:00278360,Zřizovatel IČO 00278360,obec,,Královéhradecký
school:71008951,IČO 71008951,71008951,founder:00267759,Zřizovatel IČO 00267759,obec,,Vysočina
school:60435216,IČO 60435216,60435216,founder:00063754,Zřizovatel IČO 00063754,obec,,Praha
